district,year,crop,season,area,production,yield,AvgRain,AvgTemp,district_encoded,crop_encoded,season_encoded
ROPAR(RUPNAGAR),2003,Rapeseed &Mustard,Rabi,2000,2000,1,84.2275,21.50958333,15,15,1
ROPAR(RUPNAGAR),2005,Rapeseed &Mustard,Rabi,2000,2000,1,74.0425,21.33458333,15,15,1
ROPAR(RUPNAGAR),2007,Rapeseed &Mustard,Rabi,2000,2000,1,74.92583333,21.78458333,15,15,1
ROPAR(RUPNAGAR),2008,Rapeseed &Mustard,Rabi,2000,2000,1,125.5383333,20.89958333,15,15,1
ROPAR(RUPNAGAR),2010,Rapeseed &Mustard,Rabi,2000,2000,1,108.4291667,22.04708333,15,15,1
ROPAR(RUPNAGAR),2012,Rapeseed &Mustard,Rabi,2000,2000,1,69.6325,21.46166667,15,15,1
ROPAR(RUPNAGAR),2003,Sunflower,Rabi,1000,2000,2,84.2275,21.50958333,15,19,1
ROPAR(RUPNAGAR),1998,Barley,Rabi,1000,3000,3,70.88333333,21.79666667,15,2,1
ROPAR(RUPNAGAR),2004,Sugarcane,Whole year,4000,23000,5.75,74.66666667,22.15833333,15,18,2
ROPAR(RUPNAGAR),2005,Sugarcane,Whole year,4000,24000,6,74.0425,21.33458333,15,18,2
ROPAR(RUPNAGAR),2002,Maize,Kharif,24000,42000,1.75,58.14833333,22.6375,15,9,0
ROPAR(RUPNAGAR),1998,Maize,Kharif,26000,52000,2,70.88333333,21.79666667,15,9,0
ROPAR(RUPNAGAR),1999,Maize,Kharif,28000,60000,2.142857143,46.96833333,22.78166667,15,9,0
ROPAR(RUPNAGAR),2004,Maize,Kharif,25000,60000,2.4,74.66666667,22.15833333,15,9,0
ROPAR(RUPNAGAR),2006,Maize,Kharif,24000,61000,2.541666667,74.93,22.07166667,15,9,0
ROPAR(RUPNAGAR),2009,Maize,Kharif,21000,64000,3.047619048,67.74,22.09,15,9,0
ROPAR(RUPNAGAR),2003,Maize,Kharif,23000,65000,2.826086957,84.2275,21.50958333,15,9,0
ROPAR(RUPNAGAR),2001,Maize,Kharif,29000,66000,2.275862069,72.93916667,21.92958333,15,9,0
ROPAR(RUPNAGAR),2000,Maize,Kharif,28000,70000,2.5,69.12916667,21.98083333,15,9,0
ROPAR(RUPNAGAR),2007,Maize,Kharif,22000,72000,3.272727273,74.92583333,21.78458333,15,9,0
ROPAR(RUPNAGAR),2012,Maize,Kharif,23000,74000,3.217391304,69.6325,21.46166667,15,9,0
ROPAR(RUPNAGAR),2005,Maize,Kharif,27000,75000,2.777777778,74.0425,21.33458333,15,9,0
ROPAR(RUPNAGAR),2010,Maize,Kharif,23000,76000,3.304347826,108.4291667,22.04708333,15,9,0
ROPAR(RUPNAGAR),2008,Maize,Kharif,23000,77000,3.347826087,125.5383333,20.89958333,15,9,0
ROPAR(RUPNAGAR),2007,Rice,Kharif,33000,122000,3.696969697,74.92583333,21.78458333,15,16,0
ROPAR(RUPNAGAR),1998,Rice,Kharif,46000,128000,2.782608696,70.88333333,21.79666667,15,16,0
ROPAR(RUPNAGAR),2009,Rice,Kharif,38000,135000,3.552631579,67.74,22.09,15,16,0
ROPAR(RUPNAGAR),2006,Rice,Kharif,38000,138000,3.631578947,74.93,22.07166667,15,16,0
ROPAR(RUPNAGAR),2008,Rice,Kharif,36000,139000,3.861111111,125.5383333,20.89958333,15,16,0
ROPAR(RUPNAGAR),2002,Rice,Kharif,44000,141000,3.204545455,58.14833333,22.6375,15,16,0
ROPAR(RUPNAGAR),2012,Rice,Kharif,38000,145000,3.815789474,69.6325,21.46166667,15,16,0
ROPAR(RUPNAGAR),2010,Rice,Kharif,38000,147000,3.868421053,108.4291667,22.04708333,15,16,0
ROPAR(RUPNAGAR),1999,Rice,Kharif,50000,156000,3.12,46.96833333,22.78166667,15,16,0
ROPAR(RUPNAGAR),2001,Rice,Kharif,51000,163000,3.196078431,72.93916667,21.92958333,15,16,0
ROPAR(RUPNAGAR),2000,Rice,Kharif,49000,163000,3.326530612,69.12916667,21.98083333,15,16,0
ROPAR(RUPNAGAR),2003,Rice,Kharif,51000,170000,3.333333333,84.2275,21.50958333,15,16,0
ROPAR(RUPNAGAR),2004,Rice,Kharif,51000,176000,3.450980392,74.66666667,22.15833333,15,16,0
ROPAR(RUPNAGAR),2005,Rice,Kharif,53000,183000,3.452830189,74.0425,21.33458333,15,16,0
ROPAR(RUPNAGAR),2008,Wheat,Rabi,64000,212000,3.3125,125.5383333,20.89958333,15,21,1
ROPAR(RUPNAGAR),2006,Wheat,Rabi,57000,216000,3.789473684,74.93,22.07166667,15,21,1
ROPAR(RUPNAGAR),2012,Sugarcane,Whole year,3000,227000,75.66666667,69.6325,21.46166667,15,18,2
ROPAR(RUPNAGAR),2010,Wheat,Rabi,65000,253000,3.892307692,108.4291667,22.04708333,15,21,1
ROPAR(RUPNAGAR),2007,Wheat,Rabi,62000,256000,4.129032258,74.92583333,21.78458333,15,21,1
ROPAR(RUPNAGAR),2009,Wheat,Rabi,65000,277000,4.261538462,67.74,22.09,15,21,1
ROPAR(RUPNAGAR),2012,Wheat,Rabi,63000,284000,4.507936508,69.6325,21.46166667,15,21,1
ROPAR(RUPNAGAR),2002,Wheat,Rabi,86000,305000,3.546511628,58.14833333,22.6375,15,21,1
ROPAR(RUPNAGAR),2003,Wheat,Rabi,87000,307000,3.528735632,84.2275,21.50958333,15,21,1
ROPAR(RUPNAGAR),2004,Wheat,Rabi,89000,312000,3.505617978,74.66666667,22.15833333,15,21,1
ROPAR(RUPNAGAR),2000,Wheat,Rabi,86000,312000,3.627906977,69.12916667,21.98083333,15,21,1
ROPAR(RUPNAGAR),1998,Wheat,Rabi,86000,325000,3.779069767,70.88333333,21.79666667,15,21,1
ROPAR(RUPNAGAR),2005,Wheat,Rabi,91000,327000,3.593406593,74.0425,21.33458333,15,21,1
ROPAR(RUPNAGAR),2001,Wheat,Rabi,88000,347000,3.943181818,72.93916667,21.92958333,15,21,1
ROPAR(RUPNAGAR),1999,Wheat,Rabi,87000,350000,4.022988506,46.96833333,22.78166667,15,21,1
ROPAR(RUPNAGAR),2003,Sugarcane,Whole year,7000,350000,50,84.2275,21.50958333,15,18,2
ROPAR(RUPNAGAR),1999,Sugarcane,Whole year,9000,490000,54.44444444,46.96833333,22.78166667,15,18,2
ROPAR(RUPNAGAR),2002,Sugarcane,Whole year,9000,490000,54.44444444,58.14833333,22.6375,15,18,2
ROPAR(RUPNAGAR),1998,Sugarcane,Whole year,9000,510000,56.66666667,70.88333333,21.79666667,15,18,2
ROPAR(RUPNAGAR),2001,Sugarcane,Whole year,10000,540000,54,72.93916667,21.92958333,15,18,2
ROPAR(RUPNAGAR),2000,Sugarcane,Whole year,10000,550000,55,69.12916667,21.98083333,15,18,2
SANGRUR,2004,Groundnut,Kharif,200,100,0.5,36.56,26.97916667,16,5,0
SANGRUR,2003,Moth,Kharif,100,100,1,47.79916667,26.00041667,16,12,0
SANGRUR,2005,Groundnut,Kharif,100,100,1,42.3725,25.96541667,16,5,0
SANGRUR,2007,Groundnut,Kharif,100,100,1,38.79416667,26.70541667,16,5,0
SANGRUR,2008,Peas & Beans (Pulses),Rabi,100,100,1,64.98416667,25.48416667,16,14,1
SANGRUR,2009,Masoor,Rabi,100,100,1,35.63916667,26.74916667,16,10,1
SANGRUR,2009,Peas & Beans (Pulses),Rabi,100,100,1,35.63916667,26.74916667,16,14,1
SANGRUR,2004,Guar seed,Whole year,100,100,1,36.56,26.97916667,16,6,2
SANGRUR,2005,Guar seed,Whole year,100,100,1,42.3725,25.96541667,16,6,2
SANGRUR,2012,Guar seed,Whole year,100,100,1,36.13833333,25.83791667,16,6,2
SANGRUR,2002,Groundnut,Kharif,300,200,0.666666667,26.39916667,27.62625,16,5,0
SANGRUR,2000,Moth,Kharif,200,200,1,31.74666667,26.96208333,16,12,0
SANGRUR,2001,Moth,Kharif,200,200,1,38.78416667,26.64208333,16,12,0
SANGRUR,2003,Groundnut,Kharif,200,200,1,47.79916667,26.00041667,16,5,0
SANGRUR,2006,Groundnut,Kharif,200,200,1,35.8025,26.84625,16,5,0
SANGRUR,2009,Groundnut,Kharif,100,200,2,35.63916667,26.74916667,16,5,0
SANGRUR,2007,Gram,Rabi,200,200,1,38.79416667,26.70541667,16,4,1
SANGRUR,2012,Gram,Rabi,100,200,2,36.13833333,25.83791667,16,4,1
SANGRUR,2012,Sunflower,Rabi,100,200,2,36.13833333,25.83791667,16,19,1
SANGRUR,2010,Arhar (Tur),Kharif,400,300,0.75,52.72333333,26.49541667,16,0,0
SANGRUR,2012,Arhar (Tur),Kharif,400,300,0.75,36.13833333,25.83791667,16,0,0
SANGRUR,2012,Moong,Kharif,300,300,1,36.13833333,25.83791667,16,11,0
SANGRUR,2005,Gram,Rabi,400,300,0.75,42.3725,25.96541667,16,4,1
SANGRUR,1998,Peas & Beans (Pulses),Rabi,300,300,1,38.12583333,26.315,16,14,1
SANGRUR,2008,Gram,Rabi,200,300,1.5,64.98416667,25.48416667,16,4,1
SANGRUR,2009,Arhar (Tur),Kharif,500,400,0.8,35.63916667,26.74916667,16,0,0
SANGRUR,2006,Peas & Beans (Pulses),Rabi,400,400,1,35.8025,26.84625,16,14,1
SANGRUR,2001,Rapeseed &Mustard,Rabi,300,400,1.333333333,38.78416667,26.64208333,16,15,1
SANGRUR,2012,Peas & Beans (Pulses),Rabi,300,400,1.333333333,36.13833333,25.83791667,16,14,1
SANGRUR,2003,Guar seed,Whole year,500,400,0.8,47.79916667,26.00041667,16,6,2
SANGRUR,2006,Gram,Rabi,500,500,1,35.8025,26.84625,16,4,1
SANGRUR,2010,Peas & Beans (Pulses),Rabi,300,500,1.666666667,52.72333333,26.49541667,16,14,1
SANGRUR,2000,Other Rabi Pulses,Rabi,600,600,1,31.74666667,26.96208333,16,13,1
SANGRUR,2007,Moong,Kharif,900,700,0.777777778,38.79416667,26.70541667,16,11,0
SANGRUR,2008,Moong,Kharif,800,700,0.875,64.98416667,25.48416667,16,11,0
SANGRUR,2010,Moong,Kharif,800,700,0.875,52.72333333,26.49541667,16,11,0
SANGRUR,2009,Moong,Kharif,600,700,1.166666667,35.63916667,26.74916667,16,11,0
SANGRUR,2002,Gram,Rabi,800,700,0.875,26.39916667,27.62625,16,4,1
SANGRUR,1998,Gram,Rabi,600,700,1.166666667,38.12583333,26.315,16,4,1
SANGRUR,2003,Gram,Rabi,600,700,1.166666667,47.79916667,26.00041667,16,4,1
SANGRUR,2007,Arhar (Tur),Kharif,1000,800,0.8,38.79416667,26.70541667,16,0,0
SANGRUR,2008,Arhar (Tur),Kharif,800,800,1,64.98416667,25.48416667,16,0,0
SANGRUR,1999,Gram,Rabi,600,800,1.333333333,21.91083333,27.63708333,16,4,1
SANGRUR,2009,Sugarcane,Whole year,100,800,8,35.63916667,26.74916667,16,18,2
SANGRUR,1998,Arhar (Tur),Kharif,1700,900,0.529411765,38.12583333,26.315,16,0,0
SANGRUR,2004,Gram,Rabi,600,900,1.5,36.56,26.97916667,16,4,1
SANGRUR,2002,Bajra,Kharif,2000,1000,0.5,26.39916667,27.62625,16,1,0
SANGRUR,1998,Groundnut,Kharif,1000,1000,1,38.12583333,26.315,16,5,0
SANGRUR,1999,Groundnut,Kharif,1000,1000,1,21.91083333,27.63708333,16,5,0
SANGRUR,2000,Groundnut,Kharif,1000,1000,1,31.74666667,26.96208333,16,5,0
SANGRUR,2007,Bajra,Kharif,1000,1000,1,38.79416667,26.70541667,16,1,0
SANGRUR,2008,Bajra,Kharif,1000,1000,1,64.98416667,25.48416667,16,1,0
SANGRUR,2010,Bajra,Kharif,1000,1000,1,52.72333333,26.49541667,16,1,0
SANGRUR,2007,Rapeseed &Mustard,Rabi,1000,1000,1,38.79416667,26.70541667,16,15,1
SANGRUR,2008,Rapeseed &Mustard,Rabi,1000,1000,1,64.98416667,25.48416667,16,15,1
SANGRUR,2010,Rapeseed &Mustard,Rabi,1000,1000,1,52.72333333,26.49541667,16,15,1
SANGRUR,2000,Gram,Rabi,800,1000,1.25,31.74666667,26.96208333,16,4,1
SANGRUR,2001,Gram,Rabi,800,1100,1.375,38.78416667,26.64208333,16,4,1
SANGRUR,2006,Arhar (Tur),Kharif,1500,1300,0.866666667,35.8025,26.84625,16,0,0
SANGRUR,2004,Arhar (Tur),Kharif,1800,1500,0.833333333,36.56,26.97916667,16,0,0
SANGRUR,2005,Arhar (Tur),Kharif,1600,1500,0.9375,42.3725,25.96541667,16,0,0
SANGRUR,1999,Arhar (Tur),Kharif,1900,1600,0.842105263,21.91083333,27.63708333,16,0,0
SANGRUR,2000,Arhar (Tur),Kharif,1900,1600,0.842105263,31.74666667,26.96208333,16,0,0
SANGRUR,2002,Arhar (Tur),Kharif,1900,1600,0.842105263,26.39916667,27.62625,16,0,0
SANGRUR,2001,Moong,Kharif,3600,1800,0.5,38.78416667,26.64208333,16,11,0
SANGRUR,2005,Moong,Kharif,2100,1900,0.904761905,42.3725,25.96541667,16,11,0
SANGRUR,1998,Bajra,Kharif,2000,2000,1,38.12583333,26.315,16,1,0
SANGRUR,1999,Bajra,Kharif,2000,2000,1,21.91083333,27.63708333,16,1,0
SANGRUR,2000,Bajra,Kharif,2000,2000,1,31.74666667,26.96208333,16,1,0
SANGRUR,2001,Arhar (Tur),Kharif,2000,2000,1,38.78416667,26.64208333,16,0,0
SANGRUR,2004,Bajra,Kharif,2000,2000,1,36.56,26.97916667,16,1,0
SANGRUR,2005,Bajra,Kharif,2000,2000,1,42.3725,25.96541667,16,1,0
SANGRUR,2006,Bajra,Kharif,2000,2000,1,35.8025,26.84625,16,1,0
SANGRUR,2005,Maize,Kharif,1000,2000,2,42.3725,25.96541667,16,9,0
SANGRUR,2009,Bajra,Kharif,1000,2000,2,35.63916667,26.74916667,16,1,0
SANGRUR,2003,Rapeseed &Mustard,Rabi,2000,2000,1,47.79916667,26.00041667,16,15,1
SANGRUR,2009,Rapeseed &Mustard,Rabi,2000,2000,1,35.63916667,26.74916667,16,15,1
SANGRUR,2006,Moong,Kharif,2300,2100,0.913043478,35.8025,26.84625,16,11,0
SANGRUR,2002,Moong,Kharif,2900,2200,0.75862069,26.39916667,27.62625,16,11,0
SANGRUR,2003,Arhar (Tur),Kharif,2000,2200,1.1,47.79916667,26.00041667,16,0,0
SANGRUR,2004,Moong,Kharif,2600,2300,0.884615385,36.56,26.97916667,16,11,0
SANGRUR,2000,Moong,Kharif,4500,2400,0.533333333,31.74666667,26.96208333,16,11,0
SANGRUR,2003,Bajra,Kharif,3000,3000,1,47.79916667,26.00041667,16,1,0
SANGRUR,1999,Maize,Kharif,1000,3000,3,21.91083333,27.63708333,16,9,0
SANGRUR,2000,Maize,Kharif,1000,3000,3,31.74666667,26.96208333,16,9,0
SANGRUR,2004,Maize,Kharif,1000,3000,3,36.56,26.97916667,16,9,0
SANGRUR,2006,Maize,Kharif,1000,3000,3,35.8025,26.84625,16,9,0
SANGRUR,2008,Maize,Kharif,1000,3000,3,64.98416667,25.48416667,16,9,0
SANGRUR,1998,Rapeseed &Mustard,Rabi,3000,3000,1,38.12583333,26.315,16,15,1
SANGRUR,1999,Rapeseed &Mustard,Rabi,3000,3000,1,21.91083333,27.63708333,16,15,1
SANGRUR,2002,Rapeseed &Mustard,Rabi,3000,3000,1,26.39916667,27.62625,16,15,1
SANGRUR,2005,Rapeseed &Mustard,Rabi,3000,3000,1,42.3725,25.96541667,16,15,1
SANGRUR,2006,Rapeseed &Mustard,Rabi,2000,3000,1.5,35.8025,26.84625,16,15,1
SANGRUR,2012,Rapeseed &Mustard,Rabi,2000,3000,1.5,36.13833333,25.83791667,16,15,1
SANGRUR,2003,Moong,Kharif,3100,3100,1,47.79916667,26.00041667,16,11,0
SANGRUR,1999,Moong,Kharif,5700,3300,0.578947368,21.91083333,27.63708333,16,11,0
SANGRUR,2002,Maize,Kharif,2000,4000,2,26.39916667,27.62625,16,9,0
SANGRUR,2004,Rapeseed &Mustard,Rabi,3000,4000,1.333333333,36.56,26.97916667,16,15,1
SANGRUR,1998,Moong,Whole year,6000,4200,0.7,38.12583333,26.315,16,11,2
SANGRUR,2001,Maize,Kharif,2000,5000,2.5,38.78416667,26.64208333,16,9,0
SANGRUR,2003,Maize,Kharif,2000,6000,3,47.79916667,26.00041667,16,9,0
SANGRUR,2009,Barley,Rabi,2000,7000,3.5,35.63916667,26.74916667,16,2,1
SANGRUR,2005,Sugarcane,Whole year,1000,7000,7,42.3725,25.96541667,16,18,2
SANGRUR,2008,Barley,Rabi,2000,8000,4,64.98416667,25.48416667,16,2,1
SANGRUR,2010,Barley,Rabi,2000,8000,4,52.72333333,26.49541667,16,2,1
SANGRUR,2012,Barley,Rabi,2000,8000,4,36.13833333,25.83791667,16,2,1
SANGRUR,2007,Barley,Rabi,3000,12000,4,38.79416667,26.70541667,16,2,1
SANGRUR,2006,Barley,Rabi,4000,14000,3.5,35.8025,26.84625,16,2,1
SANGRUR,2004,Sugarcane,Whole year,2000,15000,7.5,36.56,26.97916667,16,18,2
SANGRUR,2005,Barley,Rabi,5000,18000,3.6,42.3725,25.96541667,16,2,1
SANGRUR,2003,Barley,Rabi,5000,19000,3.8,47.79916667,26.00041667,16,2,1
SANGRUR,2004,Barley,Rabi,5000,19000,3.8,36.56,26.97916667,16,2,1
SANGRUR,1998,Barley,Rabi,6000,21000,3.5,38.12583333,26.315,16,2,1
SANGRUR,2002,Barley,Rabi,6000,21000,3.5,26.39916667,27.62625,16,2,1
SANGRUR,2001,Barley,Rabi,6000,25000,4.166666667,38.78416667,26.64208333,16,2,1
SANGRUR,2000,Barley,Rabi,7000,27000,3.857142857,31.74666667,26.96208333,16,2,1
SANGRUR,1998,Cotton(lint),Kharif,24000,28000,1.166666667,38.12583333,26.315,16,3,0
SANGRUR,1999,Barley,Rabi,7000,28000,4,21.91083333,27.63708333,16,2,1
SANGRUR,2010,Cotton(lint),Kharif,11000,36000,3.272727273,52.72333333,26.49541667,16,3,0
SANGRUR,1999,Cotton(lint),Kharif,20000,37000,1.85,21.91083333,27.63708333,16,3,0
SANGRUR,2002,Cotton(lint),Kharif,23000,38000,1.652173913,26.39916667,27.62625,16,3,0
SANGRUR,2003,Cotton(lint),Kharif,16000,39000,2.4375,47.79916667,26.00041667,16,3,0
SANGRUR,2000,Cotton(lint),Kharif,21000,41000,1.952380952,31.74666667,26.96208333,16,3,0
SANGRUR,2012,Cotton(lint),Kharif,11000,44000,4,36.13833333,25.83791667,16,3,0
SANGRUR,2001,Cotton(lint),Kharif,28000,47000,1.678571429,38.78416667,26.64208333,16,3,0
SANGRUR,2008,Cotton(lint),Kharif,14000,50000,3.571428571,64.98416667,25.48416667,16,3,0
SANGRUR,2009,Cotton(lint),Kharif,13000,57000,4.384615385,35.63916667,26.74916667,16,3,0
SANGRUR,2007,Cotton(lint),Kharif,15000,60000,4,38.79416667,26.70541667,16,3,0
SANGRUR,2004,Cotton(lint),Kharif,19000,65000,3.421052632,36.56,26.97916667,16,3,0
SANGRUR,2005,Cotton(lint),Kharif,23000,68000,2.956521739,42.3725,25.96541667,16,3,0
SANGRUR,2006,Cotton(lint),Kharif,27000,100000,3.703703704,35.8025,26.84625,16,3,0
SANGRUR,2012,Sugarcane,Whole year,2000,161000,80.5,36.13833333,25.83791667,16,18,2
SANGRUR,2003,Sugarcane,Whole year,3000,200000,66.66666667,47.79916667,26.00041667,16,18,2
SANGRUR,2000,Sugarcane,Whole year,3000,220000,73.33333333,31.74666667,26.96208333,16,18,2
SANGRUR,1999,Sugarcane,Whole year,4000,280000,70,21.91083333,27.63708333,16,18,2
SANGRUR,2001,Sugarcane,Whole year,4000,280000,70,38.78416667,26.64208333,16,18,2
SANGRUR,2002,Sugarcane,Whole year,4000,280000,70,26.39916667,27.62625,16,18,2
SANGRUR,1998,Sugarcane,Whole year,5000,330000,66,38.12583333,26.315,16,18,2
SANGRUR,2010,Rice,Kharif,272000,1185000,4.356617647,52.72333333,26.49541667,16,16,0
SANGRUR,2007,Rice,Kharif,262000,1207000,4.606870229,38.79416667,26.70541667,16,16,0
SANGRUR,2008,Rice,Kharif,267000,1233000,4.617977528,64.98416667,25.48416667,16,16,0
SANGRUR,1998,Rice,Kharif,353000,1262000,3.575070822,38.12583333,26.315,16,16,0
SANGRUR,2009,Rice,Kharif,271000,1273000,4.697416974,35.63916667,26.74916667,16,16,0
SANGRUR,1999,Rice,Kharif,360000,1282000,3.561111111,21.91083333,27.63708333,16,16,0
SANGRUR,2012,Rice,Kharif,276000,1299000,4.706521739,36.13833333,25.83791667,16,16,0
SANGRUR,2009,Wheat,Rabi,287000,1302000,4.536585366,35.63916667,26.74916667,16,21,1
SANGRUR,2007,Wheat,Rabi,283000,1327000,4.689045936,38.79416667,26.70541667,16,21,1
SANGRUR,2000,Rice,Kharif,357000,1342000,3.759103641,31.74666667,26.96208333,16,16,0
SANGRUR,2008,Wheat,Rabi,285000,1355000,4.754385965,64.98416667,25.48416667,16,21,1
SANGRUR,2001,Rice,Kharif,349000,1362000,3.902578797,38.78416667,26.64208333,16,16,0
SANGRUR,2002,Rice,Kharif,352000,1429000,4.059659091,26.39916667,27.62625,16,16,0
SANGRUR,2010,Wheat,Rabi,287000,1472000,5.128919861,52.72333333,26.49541667,16,21,1
SANGRUR,2012,Wheat,Rabi,285000,1473000,5.168421053,36.13833333,25.83791667,16,21,1
SANGRUR,2003,Rice,Kharif,366000,1566000,4.278688525,47.79916667,26.00041667,16,16,0
SANGRUR,2005,Rice,Kharif,367000,1625000,4.427792916,42.3725,25.96541667,16,16,0
SANGRUR,2006,Rice,Kharif,362000,1637000,4.522099448,35.8025,26.84625,16,16,0
SANGRUR,2005,Wheat,Rabi,396000,1677000,4.234848485,42.3725,25.96541667,16,21,1
SANGRUR,2004,Rice,Kharif,367000,1710000,4.659400545,36.56,26.97916667,16,16,0
SANGRUR,2003,Wheat,Rabi,397000,1720000,4.332493703,47.79916667,26.00041667,16,21,1
SANGRUR,1998,Wheat,Rabi,393000,1749000,4.450381679,38.12583333,26.315,16,21,1
SANGRUR,2006,Wheat,Rabi,396000,1755000,4.431818182,35.8025,26.84625,16,21,1
SANGRUR,2004,Wheat,Rabi,397000,1782000,4.488664987,36.56,26.97916667,16,21,1
SANGRUR,2002,Wheat,Rabi,394000,1805000,4.581218274,26.39916667,27.62625,16,21,1
SANGRUR,2001,Wheat,Rabi,392000,1890000,4.821428571,38.78416667,26.64208333,16,21,1
SANGRUR,1999,Wheat,Rabi,394000,1902000,4.827411168,21.91083333,27.63708333,16,21,1
SANGRUR,2000,Wheat,Rabi,393000,1921000,4.888040712,31.74666667,26.96208333,16,21,1
