,year,area,production,AvgRain,AvgTemp,district_encoded,crop_encoded,season_encoded
1994,2008,100,100,125.5383333,20.89958333,15,10,1
1995,2009,100,100,67.74,22.09,15,4,1
1996,2012,100,100,69.6325,21.46166667,15,4,1
1997,2012,100,100,69.6325,21.46166667,15,6,2
1998,2003,700,200,84.2275,21.50958333,15,20,0
1999,2000,600,200,69.12916667,21.98083333,15,17,0
2000,1998,400,200,70.88333333,21.79666667,15,20,0
2001,2003,300,200,84.2275,21.50958333,15,0,0
2002,2004,300,200,74.66666667,22.15833333,15,0,0
2003,2004,300,200,74.66666667,22.15833333,15,20,0
2004,2005,300,200,74.0425,21.33458333,15,20,0
2005,2005,200,200,74.0425,21.33458333,15,0,0
2006,2005,200,200,74.0425,21.33458333,15,11,0
2007,2007,200,200,74.92583333,21.78458333,15,0,0
2008,2001,200,200,72.93916667,21.92958333,15,4,1
2009,2008,200,200,125.5383333,20.89958333,15,4,1
2010,2010,200,200,108.4291667,22.04708333,15,4,1
2011,1999,800,300,46.96833333,22.78166667,15,20,0
2012,2002,300,300,58.14833333,22.6375,15,0,0
2013,1999,700,300,46.96833333,22.78166667,15,10,1
2014,2002,600,300,58.14833333,22.6375,15,10,1
2015,2003,600,300,84.2275,21.50958333,15,10,1
2016,1999,500,300,46.96833333,22.78166667,15,4,1
2017,2004,500,300,74.66666667,22.15833333,15,10,1
2018,2002,300,300,58.14833333,22.6375,15,4,1
2019,2001,500,400,72.93916667,21.92958333,15,0,0
2020,1998,700,400,70.88333333,21.79666667,15,10,1
2021,1999,700,400,46.96833333,22.78166667,15,14,1
2022,2000,700,400,69.12916667,21.98083333,15,10,1
2023,2000,700,500,69.12916667,21.98083333,15,0,0
2024,2010,600,500,108.4291667,22.04708333,15,0,0
2025,2001,600,500,72.93916667,21.92958333,15,10,1
2026,1999,600,600,46.96833333,22.78166667,15,0,0
2027,1998,700,600,70.88333333,21.79666667,15,4,1
2028,1998,1000,800,70.88333333,21.79666667,15,0,0
2029,2002,1000,1000,58.14833333,22.6375,15,1,0
2030,2003,1000,1000,84.2275,21.50958333,15,1,0
2031,2004,1000,1000,74.66666667,22.15833333,15,1,0
2032,2002,2000,1000,58.14833333,22.6375,15,15,1
2033,2006,1000,1000,74.93,22.07166667,15,15,1
2034,2009,1000,1000,67.74,22.09,15,15,1
2035,2009,200,1300,67.74,22.09,15,18,2
2036,2004,3000,2000,74.66666667,22.15833333,15,15,1
2037,1998,2000,2000,70.88333333,21.79666667,15,15,1
2038,1999,2000,2000,46.96833333,22.78166667,15,15,1
2039,2003,2000,2000,84.2275,21.50958333,15,15,1
2040,2005,2000,2000,74.0425,21.33458333,15,15,1
2041,2007,2000,2000,74.92583333,21.78458333,15,15,1
2042,2008,2000,2000,125.5383333,20.89958333,15,15,1
2043,2010,2000,2000,108.4291667,22.04708333,15,15,1
2044,2012,2000,2000,69.6325,21.46166667,15,15,1
2045,2003,1000,2000,84.2275,21.50958333,15,19,1
2046,1998,1000,3000,70.88333333,21.79666667,15,2,1
2047,2004,4000,23000,74.66666667,22.15833333,15,18,2
2048,2005,4000,24000,74.0425,21.33458333,15,18,2
2049,2002,24000,42000,58.14833333,22.6375,15,9,0
2050,1998,26000,52000,70.88333333,21.79666667,15,9,0
2051,1999,28000,60000,46.96833333,22.78166667,15,9,0
2052,2004,25000,60000,74.66666667,22.15833333,15,9,0
2053,2006,24000,61000,74.93,22.07166667,15,9,0
2054,2009,21000,64000,67.74,22.09,15,9,0
2055,2003,23000,65000,84.2275,21.50958333,15,9,0
2056,2001,29000,66000,72.93916667,21.92958333,15,9,0
2057,2000,28000,70000,69.12916667,21.98083333,15,9,0
2058,2007,22000,72000,74.92583333,21.78458333,15,9,0
2059,2012,23000,74000,69.6325,21.46166667,15,9,0
2060,2005,27000,75000,74.0425,21.33458333,15,9,0
2061,2010,23000,76000,108.4291667,22.04708333,15,9,0
2062,2008,23000,77000,125.5383333,20.89958333,15,9,0
2063,2007,33000,122000,74.92583333,21.78458333,15,16,0
2064,1998,46000,128000,70.88333333,21.79666667,15,16,0
2065,2009,38000,135000,67.74,22.09,15,16,0
2066,2006,38000,138000,74.93,22.07166667,15,16,0
2067,2008,36000,139000,125.5383333,20.89958333,15,16,0
2068,2002,44000,141000,58.14833333,22.6375,15,16,0
2069,2012,38000,145000,69.6325,21.46166667,15,16,0
2070,2010,38000,147000,108.4291667,22.04708333,15,16,0
2071,1999,50000,156000,46.96833333,22.78166667,15,16,0
2072,2001,51000,163000,72.93916667,21.92958333,15,16,0
2073,2000,49000,163000,69.12916667,21.98083333,15,16,0
2074,2003,51000,170000,84.2275,21.50958333,15,16,0
2075,2004,51000,176000,74.66666667,22.15833333,15,16,0
2076,2005,53000,183000,74.0425,21.33458333,15,16,0
2077,2008,64000,212000,125.5383333,20.89958333,15,21,1
2078,2006,57000,216000,74.93,22.07166667,15,21,1
2079,2012,3000,227000,69.6325,21.46166667,15,18,2
2080,2010,65000,253000,108.4291667,22.04708333,15,21,1
2081,2007,62000,256000,74.92583333,21.78458333,15,21,1
2082,2009,65000,277000,67.74,22.09,15,21,1
2083,2012,63000,284000,69.6325,21.46166667,15,21,1
2084,2002,86000,305000,58.14833333,22.6375,15,21,1
2085,2003,87000,307000,84.2275,21.50958333,15,21,1
2086,2004,89000,312000,74.66666667,22.15833333,15,21,1
2087,2000,86000,312000,69.12916667,21.98083333,15,21,1
2088,1998,86000,325000,70.88333333,21.79666667,15,21,1
2089,2005,91000,327000,74.0425,21.33458333,15,21,1
2090,2001,88000,347000,72.93916667,21.92958333,15,21,1
2091,1999,87000,350000,46.96833333,22.78166667,15,21,1
2092,2003,7000,350000,84.2275,21.50958333,15,18,2
2093,1999,9000,490000,46.96833333,22.78166667,15,18,2
2094,2002,9000,490000,58.14833333,22.6375,15,18,2
2095,1998,9000,510000,70.88333333,21.79666667,15,18,2
2096,2001,10000,540000,72.93916667,21.92958333,15,18,2
2097,2000,10000,550000,69.12916667,21.98083333,15,18,2
2098,2004,200,100,36.56,26.97916667,16,5,0
2099,2003,100,100,47.79916667,26.00041667,16,12,0
2100,2005,100,100,42.3725,25.96541667,16,5,0
2101,2007,100,100,38.79416667,26.70541667,16,5,0
2102,2008,100,100,64.98416667,25.48416667,16,14,1
2103,2009,100,100,35.63916667,26.74916667,16,10,1
2104,2009,100,100,35.63916667,26.74916667,16,14,1
2105,2004,100,100,36.56,26.97916667,16,6,2
2106,2005,100,100,42.3725,25.96541667,16,6,2
2107,2012,100,100,36.13833333,25.83791667,16,6,2
2108,2002,300,200,26.39916667,27.62625,16,5,0
2109,2000,200,200,31.74666667,26.96208333,16,12,0
2110,2001,200,200,38.78416667,26.64208333,16,12,0
2111,2003,200,200,47.79916667,26.00041667,16,5,0
2112,2006,200,200,35.8025,26.84625,16,5,0
2113,2009,100,200,35.63916667,26.74916667,16,5,0
2114,2007,200,200,38.79416667,26.70541667,16,4,1
2115,2012,100,200,36.13833333,25.83791667,16,4,1
2116,2012,100,200,36.13833333,25.83791667,16,19,1
2117,2010,400,300,52.72333333,26.49541667,16,0,0
2118,2012,400,300,36.13833333,25.83791667,16,0,0
2119,2012,300,300,36.13833333,25.83791667,16,11,0
2120,2005,400,300,42.3725,25.96541667,16,4,1
2121,1998,300,300,38.12583333,26.315,16,14,1
2122,2008,200,300,64.98416667,25.48416667,16,4,1
2123,2009,500,400,35.63916667,26.74916667,16,0,0
2124,2006,400,400,35.8025,26.84625,16,14,1
2125,2001,300,400,38.78416667,26.64208333,16,15,1
2126,2012,300,400,36.13833333,25.83791667,16,14,1
2127,2003,500,400,47.79916667,26.00041667,16,6,2
2128,2006,500,500,35.8025,26.84625,16,4,1
2129,2010,300,500,52.72333333,26.49541667,16,14,1
2130,2000,600,600,31.74666667,26.96208333,16,13,1
2131,2007,900,700,38.79416667,26.70541667,16,11,0
2132,2008,800,700,64.98416667,25.48416667,16,11,0
2133,2010,800,700,52.72333333,26.49541667,16,11,0
2134,2009,600,700,35.63916667,26.74916667,16,11,0
2135,2002,800,700,26.39916667,27.62625,16,4,1
2136,1998,600,700,38.12583333,26.315,16,4,1
2137,2003,600,700,47.79916667,26.00041667,16,4,1
2138,2007,1000,800,38.79416667,26.70541667,16,0,0
2139,2008,800,800,64.98416667,25.48416667,16,0,0
2140,1999,600,800,21.91083333,27.63708333,16,4,1
2141,2009,100,800,35.63916667,26.74916667,16,18,2
2142,1998,1700,900,38.12583333,26.315,16,0,0
2143,2004,600,900,36.56,26.97916667,16,4,1
2144,2002,2000,1000,26.39916667,27.62625,16,1,0
2145,1998,1000,1000,38.12583333,26.315,16,5,0
2146,1999,1000,1000,21.91083333,27.63708333,16,5,0
2147,2000,1000,1000,31.74666667,26.96208333,16,5,0
2148,2007,1000,1000,38.79416667,26.70541667,16,1,0
2149,2008,1000,1000,64.98416667,25.48416667,16,1,0
2150,2010,1000,1000,52.72333333,26.49541667,16,1,0
2151,2007,1000,1000,38.79416667,26.70541667,16,15,1
2152,2008,1000,1000,64.98416667,25.48416667,16,15,1
2153,2010,1000,1000,52.72333333,26.49541667,16,15,1
2154,2000,800,1000,31.74666667,26.96208333,16,4,1
2155,2001,800,1100,38.78416667,26.64208333,16,4,1
2156,2006,1500,1300,35.8025,26.84625,16,0,0
2157,2004,1800,1500,36.56,26.97916667,16,0,0
2158,2005,1600,1500,42.3725,25.96541667,16,0,0
2159,1999,1900,1600,21.91083333,27.63708333,16,0,0
2160,2000,1900,1600,31.74666667,26.96208333,16,0,0
2161,2002,1900,1600,26.39916667,27.62625,16,0,0
2162,2001,3600,1800,38.78416667,26.64208333,16,11,0
2163,2005,2100,1900,42.3725,25.96541667,16,11,0
2164,1998,2000,2000,38.12583333,26.315,16,1,0
2165,1999,2000,2000,21.91083333,27.63708333,16,1,0
2166,2000,2000,2000,31.74666667,26.96208333,16,1,0
2167,2001,2000,2000,38.78416667,26.64208333,16,0,0
2168,2004,2000,2000,36.56,26.97916667,16,1,0
2169,2005,2000,2000,42.3725,25.96541667,16,1,0
2170,2006,2000,2000,35.8025,26.84625,16,1,0
2171,2005,1000,2000,42.3725,25.96541667,16,9,0
2172,2009,1000,2000,35.63916667,26.74916667,16,1,0
2173,2003,2000,2000,47.79916667,26.00041667,16,15,1
2174,2009,2000,2000,35.63916667,26.74916667,16,15,1
2175,2006,2300,2100,35.8025,26.84625,16,11,0
2176,2002,2900,2200,26.39916667,27.62625,16,11,0
2177,2003,2000,2200,47.79916667,26.00041667,16,0,0
2178,2004,2600,2300,36.56,26.97916667,16,11,0
2179,2000,4500,2400,31.74666667,26.96208333,16,11,0
2180,2003,3000,3000,47.79916667,26.00041667,16,1,0
2181,1999,1000,3000,21.91083333,27.63708333,16,9,0
2182,2000,1000,3000,31.74666667,26.96208333,16,9,0
2183,2004,1000,3000,36.56,26.97916667,16,9,0
2184,2006,1000,3000,35.8025,26.84625,16,9,0
2185,2008,1000,3000,64.98416667,25.48416667,16,9,0
2186,1998,3000,3000,38.12583333,26.315,16,15,1
2187,1999,3000,3000,21.91083333,27.63708333,16,15,1
2188,2002,3000,3000,26.39916667,27.62625,16,15,1
2189,2005,3000,3000,42.3725,25.96541667,16,15,1
2190,2006,2000,3000,35.8025,26.84625,16,15,1
2191,2012,2000,3000,36.13833333,25.83791667,16,15,1
2192,2003,3100,3100,47.79916667,26.00041667,16,11,0
2193,1999,5700,3300,21.91083333,27.63708333,16,11,0
2194,2002,2000,4000,26.39916667,27.62625,16,9,0
2195,2004,3000,4000,36.56,26.97916667,16,15,1
2196,1998,6000,4200,38.12583333,26.315,16,11,2
2197,2001,2000,5000,38.78416667,26.64208333,16,9,0
2198,2003,2000,6000,47.79916667,26.00041667,16,9,0
2199,2009,2000,7000,35.63916667,26.74916667,16,2,1
2200,2005,1000,7000,42.3725,25.96541667,16,18,2
2201,2008,2000,8000,64.98416667,25.48416667,16,2,1
2202,2010,2000,8000,52.72333333,26.49541667,16,2,1
2203,2012,2000,8000,36.13833333,25.83791667,16,2,1
2204,2007,3000,12000,38.79416667,26.70541667,16,2,1
2205,2006,4000,14000,35.8025,26.84625,16,2,1
2206,2004,2000,15000,36.56,26.97916667,16,18,2
2207,2005,5000,18000,42.3725,25.96541667,16,2,1
2208,2003,5000,19000,47.79916667,26.00041667,16,2,1
2209,2004,5000,19000,36.56,26.97916667,16,2,1
2210,1998,6000,21000,38.12583333,26.315,16,2,1
2211,2002,6000,21000,26.39916667,27.62625,16,2,1
2212,2001,6000,25000,38.78416667,26.64208333,16,2,1
2213,2000,7000,27000,31.74666667,26.96208333,16,2,1
2214,1998,24000,28000,38.12583333,26.315,16,3,0
2215,1999,7000,28000,21.91083333,27.63708333,16,2,1
2216,2010,11000,36000,52.72333333,26.49541667,16,3,0
2217,1999,20000,37000,21.91083333,27.63708333,16,3,0
2218,2002,23000,38000,26.39916667,27.62625,16,3,0
2219,2003,16000,39000,47.79916667,26.00041667,16,3,0
2220,2000,21000,41000,31.74666667,26.96208333,16,3,0
2221,2012,11000,44000,36.13833333,25.83791667,16,3,0
2222,2001,28000,47000,38.78416667,26.64208333,16,3,0
2223,2008,14000,50000,64.98416667,25.48416667,16,3,0
2224,2009,13000,57000,35.63916667,26.74916667,16,3,0
2225,2007,15000,60000,38.79416667,26.70541667,16,3,0
2226,2004,19000,65000,36.56,26.97916667,16,3,0
2227,2005,23000,68000,42.3725,25.96541667,16,3,0
2228,2006,27000,100000,35.8025,26.84625,16,3,0
2229,2012,2000,161000,36.13833333,25.83791667,16,18,2
2230,2003,3000,200000,47.79916667,26.00041667,16,18,2
2231,2000,3000,220000,31.74666667,26.96208333,16,18,2
2232,1999,4000,280000,21.91083333,27.63708333,16,18,2
2233,2001,4000,280000,38.78416667,26.64208333,16,18,2
2234,2002,4000,280000,26.39916667,27.62625,16,18,2
2235,1998,5000,330000,38.12583333,26.315,16,18,2
2236,2010,272000,1185000,52.72333333,26.49541667,16,16,0
2237,2007,262000,1207000,38.79416667,26.70541667,16,16,0
2238,2008,267000,1233000,64.98416667,25.48416667,16,16,0
2239,1998,353000,1262000,38.12583333,26.315,16,16,0
2240,2009,271000,1273000,35.63916667,26.74916667,16,16,0
2241,1999,360000,1282000,21.91083333,27.63708333,16,16,0
2242,2012,276000,1299000,36.13833333,25.83791667,16,16,0
2243,2009,287000,1302000,35.63916667,26.74916667,16,21,1
2244,2007,283000,1327000,38.79416667,26.70541667,16,21,1
2245,2000,357000,1342000,31.74666667,26.96208333,16,16,0
2246,2008,285000,1355000,64.98416667,25.48416667,16,21,1
2247,2001,349000,1362000,38.78416667,26.64208333,16,16,0
2248,2002,352000,1429000,26.39916667,27.62625,16,16,0
2249,2010,287000,1472000,52.72333333,26.49541667,16,21,1
2250,2012,285000,1473000,36.13833333,25.83791667,16,21,1
2251,2003,366000,1566000,47.79916667,26.00041667,16,16,0
2252,2005,367000,1625000,42.3725,25.96541667,16,16,0
2253,2006,362000,1637000,35.8025,26.84625,16,16,0
2254,2005,396000,1677000,42.3725,25.96541667,16,21,1
2255,2004,367000,1710000,36.56,26.97916667,16,16,0
2256,2003,397000,1720000,47.79916667,26.00041667,16,21,1
2257,1998,393000,1749000,38.12583333,26.315,16,21,1
2258,2006,396000,1755000,35.8025,26.84625,16,21,1
2259,2004,397000,1782000,36.56,26.97916667,16,21,1
2260,2002,394000,1805000,26.39916667,27.62625,16,21,1
2261,2001,392000,1890000,38.78416667,26.64208333,16,21,1
2262,1999,394000,1902000,21.91083333,27.63708333,16,21,1
2263,2000,393000,1921000,31.74666667,26.96208333,16,21,1
